Element,Categorie,Sous_categorie,Phase,Type de document,Propriété,Paramètre IFC,Paramètre Revit_ENG,Nom,IFC Type,Catégorie Revit,Classification,Numéro - Description
Projet,Informations alphanumériques,Niveau objet,EXE,,Nom client,BIMids_Common.ClientName1,Client name,,,,,
Projet,Informations alphanumériques,Niveau objet,EXP,,Nom client,BIMids_Common.ClientName1,Client name,,,,,
Projet,Informations alphanumériques,Niveau objet,APS,,Numéro projet client,BIMids_Common.ClientProjectNumber1,Client project number,,,,,
Projet,Informations alphanumériques,Niveau objet,APD,,Numéro projet client,BIMids_Common.ClientProjectNumber1,Client project number,,,,,
Projet,Informations alphanumériques,Niveau objet,PDE,,Numéro projet client,BIMids_Common.ClientProjectNumber1,Client project number,,,,,
Projet,Informations alphanumériques,Niveau objet,EXE,,Numéro projet client,BIMids_Common.ClientProjectNumber1,Client project number,,,,,
Projet,Informations alphanumériques,Niveau objet,EXP,,Numéro projet client,BIMids_Common.ClientProjectNumber1,Client project number,,,,,
Projet,Informations alphanumériques,Niveau objet,APS,,Nom projet client,BIMids_Common.ClientProjectName1,Client project name,,,,,
Projet,Informations alphanumériques,Niveau objet,APD,,Nom projet client,BIMids_Common.ClientProjectName1,Client project name,,,,,
Projet,Informations alphanumériques,Niveau objet,PDE,,Nom projet client,BIMids_Common.ClientProjectName1,Client project name,,,,,
Projet,Informations alphanumériques,Niveau objet,EXE,,Nom projet client,BIMids_Common.ClientProjectName1,Client project name,,,,,
Projet,Informations alphanumériques,Niveau objet,EXP,,Nom projet client,BIMids_Common.ClientProjectName1,Client project name,,,,,
Raccord de chemin de câbles,Classe et type IFC,,Toutes,,,,,Croisement 4 branches,IfcCableCarrierFitting.CROSS,Cable Tray Fittings,,
Raccord de chemin de câbles,Classe et type IFC,,Toutes,,,,,Raccord angle,IfcCableCarrierFitting.BEND,Cable Tray Fittings,,
Raccord de chemin de câbles,Classe et type IFC,,Toutes,,,,,Raccord T,IfcCableCarrierFitting.TEE,Cable Tray Fittings,,
Raccord de chemin de câbles,Classe et type IFC,,Toutes,,,,,Réduction,IfcCableCarrierFitting.REDUCER,Cable Tray Fittings,,
Raccord de chemin de câbles,Informations alphanumériques,Niveau objet,PDE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Raccord de chemin de câbles,Informations alphanumériques,Niveau objet,EXE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Raccord de chemin de câbles,Informations alphanumériques,Niveau objet,EXP,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Raccord de chemin de câbles,Informations alphanumériques,Niveau objet,PDE,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Raccord de chemin de câbles,Informations alphanumériques,Niveau objet,EXE,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Raccord de chemin de câbles,Informations alphanumériques,Niveau objet,EXP,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Raccord de chemin de câbles,Informations alphanumériques,Niveau objet,PDE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Raccord de chemin de câbles,Informations alphanumériques,Niveau objet,EXE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Raccord de chemin de câbles,Informations alphanumériques,Niveau objet,EXP,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Raccord de chemin de câbles,Informations alphanumériques,Niveau objet,PDE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Raccord de chemin de câbles,Informations alphanumériques,Niveau objet,EXE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Raccord de chemin de câbles,Informations alphanumériques,Niveau objet,EXP,,Nom objet,IfcRoot.Name,IfcName,,,,,
Raccord de chemin de câbles,Informations alphanumériques,Niveau objet,PDE,,Statut,Pset_CableCarrierFittingTypeCommon.Status,Phase Created,,,,,
Raccord de chemin de câbles,Informations alphanumériques,Niveau objet,EXE,,Statut,Pset_CableCarrierFittingTypeCommon.Status,Phase Created,,,,,
Raccord de chemin de câbles,Informations alphanumériques,Niveau objet,EXP,,Statut,Pset_CableCarrierFittingTypeCommon.Status,Phase Created,,,,,
Raccord de chemin de câbles,Documentation,Descriptifs,PDE,Prescriptions,,,,,,,,
Raccord de chemin de câbles,Documentation,Descriptifs,EXE,Prescriptions,,,,,,,,
Raccord de chemin de câbles,Documentation,Maintenance et fiches techniques,EXE,Fiche technique,,,,,,,,
Raccord de chemin de câbles,Documentation,Maintenance et fiches techniques,EXP,Fiche technique,,,,,,,,
Raccord de chemin de câbles,Documentation,Maintenance et fiches techniques,EXE,Notice de montage,,,,,,,,
Raccord de chemin de câbles,Documentation,Maintenance et fiches techniques,EXP,Notice de montage,,,,,,,,
Raccord de chemin de câbles,Documentation,Maintenance et fiches techniques,EXE,Notice de maintenance,,,,,,,,
Raccord de chemin de câbles,Documentation,Maintenance et fiches techniques,EXP,Notice de maintenance,,,,,,,,
Raccord de chemin de câbles,Documentation,Maintenance et fiches techniques,EXE,Carnet d'entretien,,,,,,,,
Raccord de chemin de câbles,Documentation,Maintenance et fiches techniques,EXP,Carnet d'entretien,,,,,,,,
Raccord de chemin de câbles,Documentation,Plans et schémas,PDE,Schéma unifilaire,,,,,,,,
Raccord de chemin de câbles,Documentation,Plans et schémas,EXE,Schéma unifilaire,,,,,,,,
Raccord de chemin de câbles,Documentation,Plans et schémas,EXP,Schéma unifilaire,,,,,,,,
Raccord de chemin de câbles,Classification,,Toutes,,,,,,,,Uniformat II 2010,D5020.30 - Power Distribution
Raccord de chemin de câbles,Classification,,Toutes,,,,,,,,Uniformat II 2010,D5020.90 - Electrical Service and Distribution Supplementary\nComponents
Raccord de chemin de câbles,Classification,,Toutes,,,,,,,,Uniformat II 2010,D5030.10 - Branch Wiring System
Raccord de chemin de câbles,Classification,,Toutes,,,,,,,,Uniformat II 2010,D5030.90 - General Purpose Electrical Power Supplementary\nComponents
Raccord de chemin de câbles,Classification,,Toutes,,,,,,,,Uniformat II 2010,D5040.20 - Branch Wiring for Lighting
Raccord de chemin de câbles,Classification,,Toutes,,,,,,,,Uniformat II 2010,D5040.90 - Lighting Supplementary Components
Raccord de chemin de câbles,Classification,,Toutes,,,,,,,,Uniformat II 2010,D5080.90 - Miscellaneous Electrical Systems Supplementary\nComponents
Raccord de chemin de câbles,Classification,,Toutes,,,,,,,,Uniformat II 2010,D6090.10 - Supplementary Components
Raccord de chemin de câbles,Classification,,Toutes,,,,,,,,DIN276,KG 444 - Niederspannungsinstallationsanlagen
Raccord de chemin de câbles,Classification,,Toutes,,,,,,,,DIN276,KG 445 - Beleuchtungsanlagen
Raccord de chemin de câbles,Classification,,Toutes,,,,,,,,DIN276,KG 451 - Telekommunikationsanlagen
Raccord de chemin de câbles,Classification,,Toutes,,,,,,,,DIN276,KG 454 - Elektroakustische Anlagen
Raccord de chemin de câbles,Classification,,Toutes,,,,,,,,DIN276,KG 455 - Audiovisuelle Medien- und Antennenanlagen
Raccord de chemin de câbles,Classification,,Toutes,,,,,,,,DIN276,KG 457 - Datenübertragungsnetze
Raccord de chemin de câbles,Classification,,Toutes,,,,,,,,DIN276,"KG 484 - Kabel, Leitungen und Verlegesysteme"
Raccord de gaine de ventilation,Classe et type IFC,,Toutes,,,,,Raccord de gaine de ventilation,IfcDuctFitting,Duct Fittings,,
Raccord de gaine de ventilation,Classe et type IFC,,Toutes,,,,,Branchement,IfcDuctFitting.CONNECTOR,Duct Fittings,,
Raccord de gaine de ventilation,Classe et type IFC,,Toutes,,,,,Coude,IfcDuctFitting.BEND,Duct Fittings,,
Raccord de gaine de ventilation,Classe et type IFC,,Toutes,,,,,Jonction (Y - T - X),IfcDuctFitting.JUNCTION,Duct Fittings,,
Raccord de gaine de ventilation,Classe et type IFC,,Toutes,,,,,Obturateur,IfcDuctFitting.OBSTRUCTION,Duct Fittings,,
Raccord de gaine de ventilation,Classe et type IFC,,Toutes,,,,,Réducteur,IfcDuctFitting.TRANSITION,Duct Fittings,,
Raccord de gaine de ventilation,Classe et type IFC,,Toutes,,,,,Adaptateur,IfcDuctFitting.TRANSITION,Duct Fittings,,
Raccord de gaine de ventilation,Informations alphanumériques,Niveau objet,PDE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Raccord de gaine de ventilation,Informations alphanumériques,Niveau objet,EXE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Raccord de gaine de ventilation,Informations alphanumériques,Niveau objet,EXP,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Raccord de gaine de ventilation,Informations alphanumériques,Niveau objet,PDE,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Raccord de gaine de ventilation,Informations alphanumériques,Niveau objet,EXE,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Raccord de gaine de ventilation,Informations alphanumériques,Niveau objet,EXP,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Raccord de gaine de ventilation,Informations alphanumériques,Niveau objet,PDE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Raccord de gaine de ventilation,Informations alphanumériques,Niveau objet,EXE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Raccord de gaine de ventilation,Informations alphanumériques,Niveau objet,EXP,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Raccord de gaine de ventilation,Informations alphanumériques,Niveau objet,PDE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Raccord de gaine de ventilation,Informations alphanumériques,Niveau objet,EXE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Raccord de gaine de ventilation,Informations alphanumériques,Niveau objet,EXP,,Nom objet,IfcRoot.Name,IfcName,,,,,
Raccord de gaine de ventilation,Informations alphanumériques,Niveau objet,PDE,,Statut,Pset_DuctFittingTypeCommon.Status,Phase Created,,,,,
Raccord de gaine de ventilation,Informations alphanumériques,Niveau objet,EXE,,Statut,Pset_DuctFittingTypeCommon.Status,Phase Created,,,,,
Raccord de gaine de ventilation,Informations alphanumériques,Niveau objet,EXP,,Statut,Pset_DuctFittingTypeCommon.Status,Phase Created,,,,,
Raccord de gaine de ventilation,Documentation,Descriptifs,PDE,Dimensionnement,,,,,,,,
Raccord de gaine de ventilation,Documentation,Descriptifs,EXE,Dimensionnement,,,,,,,,
Raccord de gaine de ventilation,Documentation,Descriptifs,EXP,Dimensionnement,,,,,,,,
Raccord de gaine de ventilation,Documentation,Descriptifs,PDE,Prescriptions,,,,,,,,
Raccord de gaine de ventilation,Documentation,Descriptifs,EXE,Prescriptions,,,,,,,,
Raccord de gaine de ventilation,Documentation,Maintenance et fiches techniques,EXE,Fiche technique,,,,,,,,
Raccord de gaine de ventilation,Documentation,Maintenance et fiches techniques,EXP,Fiche technique,,,,,,,,
Raccord de gaine de ventilation,Documentation,Maintenance et fiches techniques,EXE,Notice de montage,,,,,,,,
Raccord de gaine de ventilation,Documentation,Maintenance et fiches techniques,EXP,Notice de montage,,,,,,,,
Raccord de gaine de ventilation,Documentation,Maintenance et fiches techniques,EXE,Protocole de mesure,,,,,,,,
Raccord de gaine de ventilation,Documentation,Maintenance et fiches techniques,EXP,Protocole de mesure,,,,,,,,
Raccord de gaine de ventilation,Documentation,Maintenance et fiches techniques,EXE,Notice de maintenance,,,,,,,,
Raccord de gaine de ventilation,Documentation,Maintenance et fiches techniques,EXP,Notice de maintenance,,,,,,,,
Raccord de gaine de ventilation,Documentation,Maintenance et fiches techniques,EXE,Carnet d'entretien,,,,,,,,
Raccord de gaine de ventilation,Documentation,Maintenance et fiches techniques,EXP,Carnet d'entretien,,,,,,,,
Raccord de gaine de ventilation,Documentation,Plans et schémas,PDE,Schéma unifilaire,,,,,,,,
Raccord de gaine de ventilation,Documentation,Plans et schémas,EXE,Schéma unifilaire,,,,,,,,
Raccord de gaine de ventilation,Documentation,Plans et schémas,EXP,Schéma unifilaire,,,,,,,,
Raccord de gaine de ventilation,Documentation,Plans et schémas,PDE,Rapport energétique,,,,,,,,
Raccord de gaine de ventilation,Documentation,Plans et schémas,EXE,Rapport energétique,,,,,,,,
Raccord de gaine de ventilation,Documentation,Plans et schémas,EXP,Rapport energétique,,,,,,,,
Raccord de gaine de ventilation,Classification,,Toutes,,,,,,,,Uniformat II 2010,D3050.50 - HVAC Air Distribution Systems
Raccord de gaine de ventilation,Classification,,Toutes,,,,,,,,Uniformat II 2010,D3060 - Ventilation
Raccord de gaine de ventilation,Classification,,Toutes,,,,,,,,DIN276,KG429 - Sonstiges zur KG420 (Wärmeversorgungsanlagen)
Raccord de gaine de ventilation,Classification,,Toutes,,,,,,,,DIN276,KG431 - Lüftungsanlagen
Raccord de gaine de ventilation,Classification,,Toutes,,,,,,,,DIN276,KG432 - Teilklimaanlagen
Raccord de gaine de ventilation,Classification,,Toutes,,,,,,,,DIN276,KG433 - Klimaanlagen
Raccord de gaine de ventilation,Classification,,Toutes,,,,,,,,DIN276,KG434 - Kälteanlagen
Raccord tuyau sanitairechauffag,Classe et type IFC,,Toutes,,,,,Bouchon,IfcPipeFitting.OBSTRUCTION,Pipe Fittings,,
Raccord tuyau sanitairechauffag,Classe et type IFC,,Toutes,,,,,Coude,IfcPipeFitting.BEND,Pipe Fittings,,
Raccord tuyau sanitairechauffag,Classe et type IFC,,Toutes,,,,,Obturateur,IfcPipeFitting.OBSTRUCTION,Pipe Fittings,,
Raccord tuyau sanitairechauffag,Classe et type IFC,,Toutes,,,,,Réducteur,IfcPipeFitting.TRANSITION,Pipe Fittings,,
Raccord tuyau sanitairechauffag,Classe et type IFC,,Toutes,,,,,Transition (changement section),IfcPipeFitting.TRANSITION,Pipe Fittings,,
Raccord tuyau sanitairechauffag,Classe et type IFC,,Toutes,,,,,Jonction (Y - T - X),IfcPipeFitting.JUNCTION,Pipe Fittings,,
Raccord tuyau sanitairechauffag,Classe et type IFC,,Toutes,,,,,Collecteur eau,IfcPipeFitting.USERDEFINED[MANIFOLD],Pipe Fittings,,
Raccord tuyau sanitairechauffag,Classe et type IFC,,Toutes,,,,,Collecteur chauffage,IfcPipeFitting.USERDEFINED[MANIFOLD],Pipe Fittings,,
Raccord tuyau sanitairechauffag,Informations alphanumériques,Niveau objet,PDE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Raccord tuyau sanitairechauffag,Informations alphanumériques,Niveau objet,EXE,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Raccord tuyau sanitairechauffag,Informations alphanumériques,Niveau objet,EXP,,Classe IFC,IFC Class,Export Type to IFC As,,,,,
Raccord tuyau sanitairechauffag,Informations alphanumériques,Niveau objet,PDE,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Raccord tuyau sanitairechauffag,Informations alphanumériques,Niveau objet,EXE,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Raccord tuyau sanitairechauffag,Informations alphanumériques,Niveau objet,EXP,,Type IFC,IFC Type,Type IFC Predefined Type,,,,,
Raccord tuyau sanitairechauffag,Informations alphanumériques,Niveau objet,PDE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Raccord tuyau sanitairechauffag,Informations alphanumériques,Niveau objet,EXE,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Raccord tuyau sanitairechauffag,Informations alphanumériques,Niveau objet,EXP,,Type IFC personnalisé,IfcObject.ObjectType,Objecttype (IDS will not check it),,,,,
Raccord tuyau sanitairechauffag,Informations alphanumériques,Niveau objet,PDE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Raccord tuyau sanitairechauffag,Informations alphanumériques,Niveau objet,EXE,,Nom objet,IfcRoot.Name,IfcName,,,,,
Raccord tuyau sanitairechauffag,Informations alphanumériques,Niveau objet,EXP,,Nom objet,IfcRoot.Name,IfcName,,,,,
Raccord tuyau sanitairechauffag,Informations alphanumériques,Niveau objet,PDE,,Statut,Pset_PipeFittingTypeCommon.Status,Phase Created,,,,,
Raccord tuyau sanitairechauffag,Informations alphanumériques,Niveau objet,EXE,,Statut,Pset_PipeFittingTypeCommon.Status,Phase Created,,,,,
Raccord tuyau sanitairechauffag,Informations alphanumériques,Niveau objet,EXP,,Statut,Pset_PipeFittingTypeCommon.Status,Phase Created,,,,,
Raccord tuyau sanitairechauffag,Documentation,Descriptifs,PDE,Dimensionnement,,,,,,,,
Raccord tuyau sanitairechauffag,Documentation,Descriptifs,EXE,Dimensionnement,,,,,,,,
Raccord tuyau sanitairechauffag,Documentation,Descriptifs,EXP,Dimensionnement,,,,,,,,
Raccord tuyau sanitairechauffag,Documentation,Descriptifs,PDE,Prescriptions,,,,,,,,
Raccord tuyau sanitairechauffag,Documentation,Descriptifs,EXE,Prescriptions,,,,,,,,
Raccord tuyau sanitairechauffag,Documentation,Maintenance et fiches techniques,EXE,Fiche technique,,,,,,,,
Raccord tuyau sanitairechauffag,Documentation,Maintenance et fiches techniques,EXP,Fiche technique,,,,,,,,
Raccord tuyau sanitairechauffag,Documentation,Maintenance et fiches techniques,EXE,Notice de montage,,,,,,,,
Raccord tuyau sanitairechauffag,Documentation,Maintenance et fiches techniques,EXP,Notice de montage,,,,,,,,
Raccord tuyau sanitairechauffag,Documentation,Maintenance et fiches techniques,EXE,Protocole de mesure,,,,,,,,
Raccord tuyau sanitairechauffag,Documentation,Maintenance et fiches techniques,EXP,Protocole de mesure,,,,,,,,
Raccord tuyau sanitairechauffag,Documentation,Maintenance et fiches techniques,EXE,Notice de maintenance,,,,,,,,
Raccord tuyau sanitairechauffag,Documentation,Maintenance et fiches techniques,EXP,Notice de maintenance,,,,,,,,
Raccord tuyau sanitairechauffag,Documentation,Maintenance et fiches techniques,EXE,Carnet d'entretien,,,,,,,,
Raccord tuyau sanitairechauffag,Documentation,Maintenance et fiches techniques,EXP,Carnet d'entretien,,,,,,,,
